"Identifier","BUnit","BUnitShortName","BUnitFullName","Cpty","CptyShortName","CptyFullName","SettleRef","SettleDate","ValueDate","CashFlowDate","SettledBy","InstructedBy","Curr","Amount","SettlementMethod","SettleMethodDescription","OurBank","OurBankRec"
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-28074.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-28074.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-28074.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-28074.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-28074.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-28074.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100182","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-27978.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100183","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","GTQ","-27866.60000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","1800","Avicola Villalobos","Avicola Villalobos","CITIBANK G","CITIBANK GT","CITIBANK GT","100184","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","Arturo.Alvira","USD","220000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35088.30000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100186","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","9/14/2023 12:00:00 AM","","Arturo.Alvira","USD","275000.00000","","","",""
"1","6030","Renace, S. A.","Renace, S. A.","CITIBANK G","CITIBANK GT","CITIBANK GT","100187","6/15/2023 12:00:00 AM","6/15/2023 12:00:00 AM","6/15/2023 12:00:00 AM","","Arturo.Alvira","GTQ","-35184.60000","","","",""
